problema,malha,tamanho_da_malha,numero_defeitos,LOC,cobertura_condicao,requisitos_cobertos_condicao,total_de_requistos_condicao,cobertura_decisao,requisitos_cobertos_decisao,total_de_requistos_decisao,cobertura_mcdc,requisitos_cobertos_mcdc,total_de_requistos_mcdc,numero_de_condicoes
Problem11,malha1,34,5,1186,31,1213,3866,38,225,588,11,263,2227,7
Problem11,malha2,2754,15,1186,62,2421,3866,62,370,588,32,721,2227,7
Problem11,malha3,223074,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,34,0,5537,28,4410,15566,34,785,2254,9,835,8910,5
Problem12,malha2,2754,17,5537,80,12541,15566,77,1751,2254,47,4242,8910,5
Problem12,malha3,223074,25,5537,90,14155,15566,96,2179,2254,72,6481,8910,5
Problem10,malha1,5,2,701,21,504,2317,32,136,421,10,141,1369,5
Problem10,malha2,60,5,701,57,1335,2317,48,204,421,21,295,1369,5
Problem10,malha3,720,13,701,75,1745,2317,72,306,421,44,608,1369,5
Problem11,malha1,5,1,1186,15,594,3866,21,129,588,6,137,2227,7
Problem11,malha2,60,4,1186,41,1623,3866,41,244,588,15,336,2227,7
Problem11,malha3,720,12,1186,56,2175,3866,55,328,588,26,588,2227,7
Problem12,malha1,5,0,5537,14,2273,15566,23,520,2254,5,528,8910,5
Problem12,malha2,60,1,5537,37,5874,15566,36,829,2254,10,931,8910,5
Problem12,malha3,720,6,5537,68,10725,15566,56,1284,2254,27,2470,8910,5
Problem10,malha1,55,4,701,50,1181,2317,45,192,421,18,255,1369,5
Problem10,malha2,4015,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem10,malha3,293095,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,55,4,1186,42,1657,3866,40,241,588,14,312,2227,7
Problem11,malha2,4015,15,1186,61,2389,3866,62,370,588,32,716,2227,7
Problem11,malha3,293095,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,55,1,5537,38,5932,15566,36,831,2254,10,936,8910,5
Problem12,malha2,4015,17,5537,84,13107,15566,82,1857,2254,53,4753,8910,5
Problem12,malha3,293095,25,5537,90,14155,15566,96,2179,2254,72,6484,8910,5
Problem10,malha1,51,5,701,50,1175,2317,47,198,421,19,264,1369,5
Problem10,malha2,1479,15,701,77,1800,2317,77,328,421,50,693,1369,5
Problem10,malha3,42891,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,51,6,1186,36,1396,3866,40,240,588,13,304,2227,7
Problem11,malha2,1479,13,1186,60,2346,3866,60,358,588,30,680,2227,7
Problem11,malha3,42891,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,51,1,5537,36,5655,15566,36,822,2254,10,917,8910,5
Problem12,malha2,1479,13,5537,74,11642,15566,66,1505,2254,36,3291,8910,5
Problem12,malha3,42891,25,5537,90,14127,15566,96,2179,2254,72,6422,8910,5
Problem10,malha1,88,5,701,57,1338,2317,49,210,421,22,302,1369,5
Problem10,malha2,5016,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem10,malha3,285912,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,88,7,1186,44,1705,3866,44,263,588,16,365,2227,7
Problem11,malha2,5016,15,1186,61,2389,3866,62,368,588,32,713,2227,7
Problem11,malha3,285912,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,88,2,5537,39,6216,15566,37,849,2254,11,1001,8910,5
Problem12,malha2,5016,21,5537,84,13176,15566,85,1917,2254,56,4999,8910,5
Problem12,malha3,285912,25,5537,90,14155,15566,96,2179,2254,72,6484,8910,5
Problem10,malha1,37,5,701,47,1089,2317,45,192,421,18,248,1369,5
Problem10,malha2,2516,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem10,malha3,171088,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,37,4,1186,38,1497,3866,39,234,588,13,301,2227,7
Problem11,malha2,2516,15,1186,61,2386,3866,62,368,588,31,709,2227,7
Problem11,malha3,171088,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,37,1,5537,32,5132,15566,34,777,2254,9,845,8910,5
Problem12,malha2,2516,14,5537,80,12466,15566,75,1711,2254,46,4110,8910,5
Problem12,malha3,171088,25,5537,90,14155,15566,96,2179,2254,72,6484,8910,5
Problem10,malha1,99,6,701,59,1390,2317,52,222,421,25,345,1369,5
Problem10,malha2,5247,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem10,malha3,278091,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,99,5,1186,43,1676,3866,42,247,588,15,345,2227,7
Problem11,malha2,5247,15,1186,62,2431,3866,62,370,588,32,719,2227,7
Problem11,malha3,278091,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,99,1,5537,45,7149,15566,38,877,2254,12,1086,8910,5
Problem12,malha2,5247,21,5537,85,13339,15566,86,1943,2254,57,5137,8910,5
Problem12,malha3,278091,25,5537,90,14155,15566,96,2179,2254,72,6484,8910,5
Problem10,malha1,47,5,701,45,1059,2317,44,188,421,17,240,1369,5
Problem10,malha2,4183,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem10,malha3,372287,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,47,6,1186,42,1657,3866,41,243,588,14,330,2227,7
Problem11,malha2,4183,15,1186,62,2399,3866,62,370,588,32,717,2227,7
Problem11,malha3,372287,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,47,0,5537,35,5518,15566,36,814,2254,10,894,8910,5
Problem12,malha2,4183,14,5537,82,12871,15566,80,1821,2254,52,4638,8910,5
Problem12,malha3,372287,25,5537,90,14155,15566,96,2179,2254,72,6484,8910,5
Problem10,malha1,9,1,701,30,718,2317,37,156,421,12,165,1369,5
Problem10,malha2,477,13,701,72,1669,2317,68,288,421,39,538,1369,5
Problem10,malha3,25281,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,9,0,1186,14,558,3866,19,117,588,5,120,2227,7
Problem11,malha2,477,12,1186,56,2171,3866,55,326,588,26,581,2227,7
Problem11,malha3,25281,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,9,0,5537,22,3579,15566,33,753,2254,8,765,8910,5
Problem12,malha2,477,3,5537,61,9565,15566,49,1120,2254,21,1891,8910,5
Problem12,malha3,25281,25,5537,90,14090,15566,96,2173,2254,71,6329,8910,5
Problem10,malha1,52,4,701,52,1217,2317,48,204,421,20,287,1369,5
Problem10,malha2,1196,15,701,77,1790,2317,77,326,421,50,687,1369,5
Problem10,malha3,27508,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,52,5,1186,39,1538,3866,42,250,588,14,331,2227,7
Problem11,malha2,1196,15,1186,60,2338,3866,60,357,588,30,683,2227,7
Problem11,malha3,27508,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,52,1,5537,39,6115,15566,35,806,2254,10,934,8910,5
Problem12,malha2,1196,13,5537,71,11099,15566,62,1419,2254,33,2967,8910,5
Problem12,malha3,27508,25,5537,90,14068,15566,96,2175,2254,71,6340,8910,5
Problem10,malha1,99,6,701,55,1278,2317,50,214,421,23,320,1369,5
Problem10,malha2,7920,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem10,malha3,633600,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,99,5,1186,46,1794,3866,44,261,588,16,374,2227,7
Problem11,malha2,7920,15,1186,62,2431,3866,62,370,588,32,724,2227,7
Problem11,malha3,633600,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,99,3,5537,42,6689,15566,38,875,2254,11,1061,8910,5
Problem12,malha2,7920,23,5537,87,13563,15566,90,2031,2254,62,5565,8910,5
Problem12,malha3,633600,25,5537,90,14155,15566,96,2179,2254,72,6484,8910,5
Problem10,malha1,37,7,701,42,983,2317,46,196,421,18,255,1369,5
Problem10,malha2,2479,15,701,77,1794,2317,76,324,421,49,680,1369,5
Problem10,malha3,166093,15,701,77,1807,2317,77,328,421,51,705,1369,5
Problem11,malha1,37,4,1186,38,1477,3866,40,237,588,13,302,2227,7
Problem11,malha2,2479,15,1186,61,2386,3866,62,368,588,31,711,2227,7
Problem11,malha3,166093,15,1186,63,2447,3866,62,370,588,32,732,2227,7
Problem12,malha1,37,0,5537,33,5176,15566,35,789,2254,9,843,8910,5
Problem12,malha2,2479,18,5537,79,12401,15566,76,1721,2254,46,4135,8910,5
Problem12,malha3,166093,25,5537,90,14152,15566,96,2179,2254,72,6481,8910,5
